Amazon COGS,Completed On,Disposition,LPN,Product,Product Category,Result of Repair,Scheduled Date,Shipped Date,Started On,LPN/Amazon COGS,Checks/Title,Checks/Failed by decision logic Automatically,Checks/Status,is_human_executed,Is_it_IOG_Es_IOG,Send_to_Problem_Solve_Enviar_a_Problem_Solve,Is_there_something_in_the_box_Hay_algo_en_la_caja,Send_to_Liquidation_Palletizer_Enviar_a_paletizado,Open_T_Rex_Abrir_T_Rex,Did_T_Rex_Open_Se_abri_T_Rex,Is_it_the_Expected_Item_Es_el_art_culo_esperado,Is_it_Fraud_Es_fraude,Complete_T_Rex_Liquidation_Completa_el_proceso_de_,Is_the_Item_Factory_Sealed_El_art_culo_est_sellado,Complete_T_Rex_Sellable_Completar_T_Rex_Sellable,Does_the_item_need_to_be_Destroyed_El_art_culo_nec,Does_the_item_have_scratches_or_dents_larger_that_,Does_the_item_work_El_art_culo_funciona,Is_the_item_Repairable_El_art_culo_es_reparable,Send_to_Level_3_Enviar_a_Nivel_3,Does_it_need_Parts_Necesita_partes,Do_you_have_parts_Tienes_las_partes,Does_it_need_Sanitization_Necesita_sanitizaci_n,Add_the_Parts_A_ade_las_partes,Place_on_Level_2_Pallet_Colocar_en_pallet_de_Nivel,DONE,Palletize_the_item_Paletizar_el_art_culo,Are_you_using_the_Original_Box_Est_usando_la_caja_,Did_you_add_a_Manual_A_adiste_el_manual,Place_the_item_in_a_New_Box_Coloque_el_art_culo_en,Open_Trex_Abrir_Trex,Did_it_fix_the_item_Se_repar_el_art_culo,Does_it_need_Sanization_Necesita_sanitizaci_n,Palletize_the_item_Coloca_el_art_culo_en_el_pallet,Is_the_item_factory_Sealed_El_art_culo_est_sellado,Is_it_the_expected_item_Es_el_art_culo_esperado,Is_it_Fraud_Es_Fraude,Did_you_do_a_Factory_Reset_Hiciste_un_restablecimi,Does_it_need_parts_Necesita_partes,Did_you_use_Harvested_Parts_Has_usado_Harvested_Pa,Were_you_able_fix_the_item_Repar_el_art_culo,Are_you_using_Harvested_Parts_Est_usando_Harvested,Does_it_need_a_manual_Necesita_manual,Will_you_be_using_ONLY_Harvested_Parts_Utilizar_s_,Does_it_Need_a_Manual_Necesita_un_manual,Does_it_need_a_Manual_Necesita_manual,Does_it_Need_a_Manual_Necesita_manual,Does_the_item_have_scratches_or_dents_larger_than_,is_liquidated,cogs_bin,processing_days
2732.62,2025-09-19 11:54:42,Sellable,LPNPMEL4388742,[B08NYLD78S] APX8P-HE,All / Amazon Products / 4300 Computer Music,Sellable - Repaired - RPR,2025-09-19 10:21:32,2025-09-22 11:45:18,2025-09-19 10:21:32,2732.62,Print LPN label / Imprimir etiqueta LPN,,Passed,True,Failed,Failed,Passed,Failed,Failed,Passed,,,Failed,Failed,Failed,Failed,Failed,Passed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Passed,Passed,Failed,Passed,Failed,,,Failed,,Passed,Passed,Failed,Failed,Failed,Failed,Failed,,,,,,,,0,$2.5K-$3K,0.0
1003.0,2025-09-22 13:30:56,Sellable,LPNPMEL4388749,[B0BBYSLL3V] Denon AVRX3800H,"All / Amazon Products / 4210 Audio Receivers, Amplifiers, and Preamplifiers",Sellable - Repaired - RPR,2025-09-22 10:23:57,2025-09-23 10:58:40,2025-09-22 10:23:58,1003.0,Print LPN label / Imprimir etiqueta LPN,,Passed,True,Failed,Failed,Passed,Failed,Failed,Passed,,,Failed,Failed,Failed,Failed,Failed,Passed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Passed,Passed,Failed,Passed,Failed,,,Failed,,Passed,Passed,Failed,Failed,Failed,Failed,Failed,,,,,,,,0,$1K-$1.5K,0.0
1439.99,2025-09-29 15:16:51,Liquidate,LPNPMEM2805132,[B0CDQMQQS2] Samsung LS49CG932SNXZA,All / Amazon Products / 0509 Gaming Monitors,Liquidate - Functional Issues - NRF,2025-09-29 10:38:18,2025-10-03 14:32:10,2025-09-29 10:38:19,1439.99,Print LPN Label / Imprimir etiqueta LPN,,Passed,True,Failed,,Passed,,Passed,Passed,Passed,,Passed,Failed,,Failed,Failed,Failed,Failed,,,,,,,,Passed,,,,,,,,,,,,,,,,,,,,,,1,$1K-$1.5K,0.0
1169.99,2025-09-29 11:07:50,Sellable,LPNPMEG6835725,[B0DVM3BJHK] Samsung LS27FG810SNXZA,All / Amazon Products / 0510 LCD Monitors,Sellable - Repaired - RPR,2025-09-29 10:31:48,2025-09-30 10:51:52,2025-09-29 10:31:48,1169.99,Print LPN Label / Imprimir etiqueta LPN,,Passed,True,Failed,,Passed,,Passed,Passed,Passed,,,Failed,Passed,Failed,Failed,Passed,,,Failed,,Passed,,,Passed,Passed,,Failed,,,,,,Passed,,,,,,,,,,,,,,0,$1K-$1.5K,0.0
1259.99,2025-09-25 13:39:04,Liquidate,LPNPMEG6836000,[B0CV1Y7NLT] LG 32GS95UE-B.AUS,All / Amazon Products / 0510 LCD Monitors,Liquidate - Functional Issues - NRF,2025-09-25 12:33:09,2025-09-30 17:51:18,2025-09-25 12:36:32,1259.99,Print LPN Label / Imprimir etiqueta LPN,,Passed,True,Failed,,Passed,,Passed,Passed,Passed,,Passed,Failed,,Failed,Failed,Failed,Failed,,,,,,,,Passed,,,,,,,,,,,,,,,,,,,,,,1,$1K-$1.5K,0.0
1130.0,2025-09-25 16:13:15,Sellable,LPNPMEG7047398,[B0CV26XVMD] ASUS PG32UCDM,All / Amazon Products / 0510 LCD Monitors,Sellable - Repaired - RPR,2025-09-25 15:27:36,2025-09-26 11:16:20,2025-09-25 15:27:36,1130.0,Print LPN Label / Imprimir etiqueta LPN,,Passed,True,Failed,,Passed,,Passed,Passed,Passed,,,Failed,Passed,Failed,Failed,Passed,,,Failed,,Passed,,,Passed,Passed,,Failed,,,,,,Passed,,,,,,,,,,,,,,0,$1K-$1.5K,0.0
1709.0,2025-10-08 12:20:56,Liquidate,LPNPMEP6490733,[B088MKPYD4] PA32UCX-PK,All / Amazon Products / 0510 LCD Monitors,Liquidate - Functional Issues - NRF,2025-10-07 16:12:09,2025-10-13 14:32:04,2025-10-02 16:41:56,1709.0,Print LPN Label / Imprimir etiqueta LPN,,Passed,True,Failed,,Passed,,Passed,Passed,Passed,,Passed,Failed,,Failed,Failed,Failed,Failed,,,,,,,,Passed,,,,,,,,,,,,,,,,,,,,,,1,$1.5K-$2K,5.0
1259.99,2025-09-29 12:48:57,Liquidate,LPNPMEH3872403,[B0CV1Y7NLT] LG 32GS95UE-B.AUS,All / Amazon Products / 0510 LCD Monitors,Liquidate - Cosmetic - NRC,2025-09-26 17:29:09,2025-10-03 14:32:10,2025-09-26 17:29:09,1259.99,Print LPN Label / Imprimir etiqueta LPN,,Passed,True,Failed,,Passed,,Passed,Passed,Passed,,Passed,Failed,,Failed,Passed,,,,,,,,,,Passed,,,,,,,,,,,,,,,,,,,,,,1,$1K-$1.5K,2.0
1229.99,2025-09-22 10:43:19,Sellable,LPNPMEH4831916,[B0CGJJKHS6] Netgear RBE972S-100NAS,All / Amazon Products / 0911 Routers,Sellable - Repaired - RPR,2025-09-16 15:22:05,2025-09-23 10:56:06,2025-09-18 10:31:14,1229.99,Print LPN Label / Imprimir etiqueta LPN,,Passed,True,Failed,Failed,Passed,Failed,Failed,Passed,Passed,Failed,Failed,Failed,Failed,Failed,Failed,Passed,Failed,Failed,Passed,Failed,Failed,Failed,Failed,Passed,Failed,Passed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,,,,,,,,,,,,,,0,$1K-$1.5K,4.0
2143.85,2025-10-09 10:26:49,Sellable,LPNPMEG7160149,[B018URSQN2] Testo 0563 4200,All / Amazon Products / 2020 Electrical Testing,Sellable - Repaired - RPR,2025-10-08 11:20:01,2025-10-10 10:24:39,2025-10-08 11:20:02,2143.85,Print LPN label / Imprimir etiqueta LPN,,Passed,True,Failed,,Passed,,Passed,Passed,,,,Failed,Passed,Failed,Failed,Passed,,,Failed,,Failed,,,Passed,Passed,Failed,Passed,Passed,,,,,Failed,Passed,,Failed,,,,,,,,,,,0,$2K-$2.5K,0.0
1024.5,2025-09-29 13:38:11,Sellable,LPNPMEG6835803,[B0DM6SHQTN] ASUS PG27UCDM,All / Amazon Products / 0510 LCD Monitors,Sellable - Repaired - RPR,2025-09-29 11:05:12,2025-09-30 10:51:52,2025-09-29 11:05:12,1024.5,Print LPN Label / Imprimir etiqueta LPN,,Passed,True,Failed,,Passed,,Passed,Passed,Passed,,,Failed,Passed,Failed,Failed,Passed,,,Failed,,Passed,,,Passed,Passed,,Failed,,,,,,Passed,,,,,,,,,,,,,,0,$1K-$1.5K,0.0
1130.0,2025-09-29 10:56:06,Sellable,LPNPMEG6835632,[B0CV26XVMD] ASUS PG32UCDM,All / Amazon Products / 0510 LCD Monitors,Sellable - Repaired - RPR,2025-09-29 10:23:09,2025-09-30 10:51:52,2025-09-29 10:23:09,1130.0,Print LPN Label / Imprimir etiqueta LPN,,Passed,True,Failed,,Passed,,Passed,Passed,Passed,,,Failed,Passed,Failed,Failed,Passed,,,Passed,Passed,Passed,Passed,,Passed,Passed,,Failed,,,,,,Passed,,,,,,,,,,,,,,0,$1K-$1.5K,0.0
1169.99,2025-09-26 10:24:18,Sellable,LPNPMEG6835654,[B09ZH3WM47] Samsung LS32BG852NNXGO,All / Amazon Products / 0510 LCD Monitors,Sellable - Repaired - RPR,2025-09-25 17:21:43,2025-09-29 11:16:19,2025-09-25 17:21:43,1169.99,Print LPN Label / Imprimir etiqueta LPN,,Passed,True,Failed,,Passed,,Passed,Passed,Passed,,,Failed,Passed,Failed,Failed,Passed,,,Failed,,Passed,,,Passed,,Passed,Failed,,,,,,Failed,,,,,,,,,,,,,,0,$1K-$1.5K,0.0
2679.5,2025-09-25 13:51:57,Liquidate,LPNPMDY1500075,[B0B924GWLJ] LG 34WQ73A-B,All / Amazon Products / 0510 LCD Monitors,Liquidate - Functional Issues - NRF,2025-09-25 12:29:10,2025-09-30 17:51:18,2025-09-25 12:29:10,2679.5,Print LPN Label / Imprimir etiqueta LPN,,Passed,True,Failed,,Passed,,Passed,Passed,Passed,,Passed,Failed,,Failed,Failed,Failed,Failed,,,,,,,,Passed,,,,,,,,,,,,,,,,,,,,,,1,$2.5K-$3K,0.0
1619.99,2025-09-26 16:59:08,Liquidate,LPNPMEG6835856,[B0C48D7Q22] Samsung FBASAMLS49CG954S,All / Amazon Products / 0509 Gaming Monitors,Wrong Item Description - NRM,2025-09-26 12:37:25,2025-09-30 17:51:18,2025-09-26 12:37:25,1619.99,Print LPN Label / Imprimir etiqueta LPN,,Passed,True,Failed,,Passed,,Passed,Passed,Failed,Failed,Passed,,,,,,,,,,,,,,Passed,,,,,,,,,,,,,,,,,,,,,,1,$1.5K-$2K,0.0
1169.99,2025-09-26 14:03:35,Liquidate,LPNPMEL4408690,[B0D1DSXW17] Samsung FBASAMLS32DG802S,All / Amazon Products / 0509 Gaming Monitors,Liquidate - Cosmetic - NRC,2025-09-26 12:16:35,2025-09-30 17:51:18,2025-09-26 12:16:35,1169.99,Print LPN Label / Imprimir etiqueta LPN,,Passed,True,Failed,,Passed,,Passed,Passed,Passed,,Passed,Failed,,Failed,Passed,,,,,,,,,,Passed,,,,,,,,,,,,,,,,,,,,,,1,$1K-$1.5K,0.0
1439.99,2025-09-26 11:39:54,Sellable,LPNPMEL4390648,[B0CDQMQQS2] Samsung LS49CG932SNXZA,All / Amazon Products / 0509 Gaming Monitors,Sellable - Repaired - RPR,2025-09-25 15:51:37,2025-09-29 11:16:19,2025-09-25 15:54:38,1439.99,Print LPN Label / Imprimir etiqueta LPN,,Passed,True,Failed,,Passed,,Passed,Passed,Passed,,,Failed,Passed,Failed,Failed,Passed,,,Failed,,Passed,,,Passed,,Failed,Failed,Passed,,,,,Failed,,,,,,,,,,,,,,0,$1K-$1.5K,0.0
1830.0,2025-09-22 12:39:47,Liquidate,LPNPMEP3117619,[B0DJBR56GX] YITAHOME MAYIHLJpqD,All / Amazon Products / 5801 Portable Air Conditioners,Destroy - NRS,2025-09-18 14:36:29,2025-09-24 13:39:53,2025-09-22 12:37:31,1830.0,Print LPN label / Imprimir etiqueta LPN,,Passed,True,Failed,Failed,Passed,Failed,Failed,Passed,,,Failed,Failed,Failed,Passed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,,,Failed,,Failed,Passed,Failed,Failed,Failed,Failed,Failed,,,,,,,,1,$1.5K-$2K,0.0
1783.99,2025-11-04 12:30:23,Sellable,LPNPMEH8866687,[B098W54HXG] Spektrum SPMR20110,All / Amazon Products / 9540 Radio Control Vehicles Ground,Sellable - Repaired - RPR,2025-09-26 11:05:24,2025-11-05 10:31:10,2025-09-26 11:05:24,1783.99,Print LPN label / Imprimir etiqueta LPN,,Passed,True,Failed,,Passed,,Passed,Passed,,,,Failed,Passed,Failed,Failed,Failed,Passed,Passed,,,,Passed,,Passed,Passed,Failed,Passed,Passed,,,Failed,,Failed,Passed,,Failed,,,Passed,,,,,,,,0,$1.5K-$2K,39.0
1003.0,2025-09-15 15:35:16,Sellable,LPNPMEK6476331,[B0BBYSLL3V] Denon AVRX3800H,"All / Amazon Products / 4210 Audio Receivers, Amplifiers, and Preamplifiers",Sellable - Repaired - RPR,2025-09-13 13:33:53,2025-09-16 12:43:54,2025-09-13 13:33:53,1003.0,Print LPN label / Imprimir etiqueta LPN,,Passed,True,Failed,Failed,Passed,Failed,Failed,Passed,,,Failed,Failed,Failed,Failed,Failed,Passed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Passed,Passed,Failed,Passed,Failed,,,Failed,,Passed,Passed,Failed,Failed,Failed,Failed,Failed,,,,,,,,0,$1K-$1.5K,2.0
1169.99,2025-09-11 13:42:24,Sellable,LPNPMEK7152882,[B0CP6HW894] FBASAMLS49CG954E,All / Amazon Products / 0509 Gaming Monitors,Sellable - Repaired - RPR,2025-09-10 15:05:54,2025-09-12 18:31:56,2025-09-10 15:05:54,1169.99,Print LPN Label / Imprimir etiqueta LPN,,Passed,True,Failed,Failed,Passed,Failed,Failed,Passed,Passed,Failed,Failed,Failed,Failed,Failed,Failed,Passed,Failed,Failed,Failed,Failed,Passed,Failed,Failed,Passed,Failed,Failed,Failed,Passed,Failed,Failed,Failed,Failed,Failed,,,,,,,,,,,,,,0,$1K-$1.5K,0.0
1458.02,2025-09-15 14:06:36,Liquidate,LPNPMEK3468600,[B0BTWB72RM] Pioneer DJ DDJ-FLX10,All / Amazon Products / 5100 DJ Equipment,Liquidate - Functional Issues - NRF,2025-09-15 11:18:01,2025-09-19 15:03:47,2025-09-15 11:18:01,1458.02,Print LPN label / Imprimir etiqueta LPN,,Passed,True,Failed,Failed,Passed,Failed,Failed,Passed,,,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,,,Failed,,Failed,Passed,Failed,Failed,Failed,Failed,Failed,,,,,,,,1,$1K-$1.5K,0.0
1079.99,2025-09-10 17:26:57,Liquidate,LPNPMER3869101,[B0BLF2RWNV] SAMSUNG FBASAMLS34BG850S,All / Amazon Products / 0509 Gaming Monitors,Liquidate - Cosmetic - NRC,2025-09-10 13:50:34,2025-09-15 16:50:48,2025-09-10 13:50:34,1079.99,Print LPN Label / Imprimir etiqueta LPN,,Passed,True,Failed,Failed,Passed,Failed,Failed,Passed,Passed,Failed,Failed,Failed,Failed,Failed,Passed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,,,,,,,,,,,,,,1,$1K-$1.5K,0.0
1130.0,2025-09-18 18:24:13,Sellable,LPNPMEM2667670,[B0CV26XVMD] ASUS PG32UCDM,All / Amazon Products / 0510 LCD Monitors,Sellable - Repaired - RPR,2025-09-17 18:25:36,2025-09-19 11:14:54,2025-09-17 18:25:36,1130.0,Print LPN Label / Imprimir etiqueta LPN,,Passed,True,Failed,Failed,Passed,Failed,Failed,Passed,Passed,Failed,Failed,Failed,Failed,Failed,Failed,Passed,Failed,Failed,Failed,Failed,Passed,Failed,Failed,Passed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Passed,,,,,,,,,,,,,,0,$1K-$1.5K,0.0
1105.99,2025-09-23 14:59:32,Sellable,LPNPMEP0591841,[B0DZXFNVQ2] ECOVACS DEEBOT X9 PRO OMNI,All / Amazon Products / 7004 Robotic Vacuums & Accessories,Sellable - Repaired - RPR,2025-09-23 13:34:07,2025-09-24 12:22:35,2025-09-23 13:34:07,1105.99,Print LPN label / Imprimir etiqueta LPN,,Passed,True,Failed,Failed,Passed,Failed,Failed,Passed,,,Failed,Failed,Failed,Failed,Failed,Passed,Failed,Failed,Passed,Failed,Passed,Failed,Failed,Passed,Failed,Passed,Failed,Failed,,,Failed,,Failed,Passed,Failed,Failed,Failed,Passed,Failed,,,,,,,,0,$1K-$1.5K,0.0
1105.99,2025-09-26 13:00:19,Sellable,LPNPMEL4283518,[B0DZXFNVQ2] ECOVACS DEEBOT X9 PRO OMNI,All / Amazon Products / 7004 Robotic Vacuums & Accessories,Sellable - Repaired - RPR,2025-09-25 16:37:11,2025-09-29 11:16:19,2025-09-25 16:37:11,1105.99,Print LPN label / Imprimir etiqueta LPN,,Passed,True,Failed,,Passed,,Passed,Passed,,,,Failed,Passed,Failed,Failed,Passed,,,Passed,Passed,Passed,Passed,,Passed,Passed,Failed,Passed,Passed,,,,,Failed,Passed,,Failed,,Passed,,,,,,,,,0,$1K-$1.5K,0.0
1259.99,2025-09-18 17:44:32,Liquidate,LPNPMEG6653153,[B0CV1Y7NLT] LG 32GS95UE-B.AUS,All / Amazon Products / 0510 LCD Monitors,Liquidate - Functional Issues - NRF,2025-09-18 13:53:14,2025-09-24 13:39:53,2025-09-18 13:53:14,1259.99,Print LPN Label / Imprimir etiqueta LPN,,Passed,True,Failed,Failed,Passed,Failed,Failed,Passed,Passed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,,,,,,,,,,,,,,1,$1K-$1.5K,0.0
1228.3,2025-09-24 16:21:11,Liquidate,LPNPMEF8768369,[B0BZ4C83FB] HONBAY SCR192-A7B2C-G,All / Amazon Products / 5003 Upholstered Sofas/Sectionals/Armchairs,Liquidate - Advanced Fraud - Fake - Not Authentic - NRD,2025-09-24 14:50:27,2025-09-30 17:51:18,2025-09-24 14:50:28,1228.3,Print LPN label / Imprimir etiqueta LPN,,Passed,True,Failed,,Passed,,Passed,Passed,,,Passed,,,,,,,,,,,,,,Passed,,,,,,,,,Failed,Passed,,,,,,,,,,,,1,$1K-$1.5K,0.0
1169.96,2025-09-13 10:18:42,Sellable,LPNPMDP4584761,[B0C1T4W797] Breville BES881BSS1BNA1,All / Amazon Products / 4602 Espresso Machines,Sellable - Repaired - RPR,2025-09-12 17:19:57,2025-09-15 12:16:47,2025-09-12 17:19:57,1169.96,Print LPN label / Imprimir etiqueta LPN,,Passed,True,Failed,Failed,Passed,Failed,Failed,Passed,,,Failed,Failed,Failed,Failed,Failed,Passed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Passed,Failed,Passed,Failed,Failed,,,Failed,,Failed,Passed,Failed,Failed,Failed,Failed,Failed,,,,,,,,0,$1K-$1.5K,0.0
1916.16,2025-09-15 15:29:08,Liquidate,LPNPMEH4733887,[B073TYYM91] Breville BES990BSS/F,All / Amazon Products / 4602 Espresso Machines,Liquidate - Functional Issues - NRF,2025-09-13 13:19:07,2025-09-19 15:03:47,2025-09-13 13:19:07,1916.16,Print LPN label / Imprimir etiqueta LPN,,Passed,True,Failed,Failed,Passed,Failed,Failed,Passed,,,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,,,Failed,,Failed,Passed,Failed,Failed,Failed,Failed,Failed,,,,,,,,1,$1.5K-$2K,2.0
1520.0,2025-09-15 11:47:55,Sellable,LPNPMEH0913918,[B0CWYKB2MB] Bosch TPU60501,All / Amazon Products / 4602 Espresso Machines,Sellable - Repaired - RPR,2025-09-13 12:26:39,2025-09-16 12:43:54,2025-09-13 12:26:39,1520.0,Print LPN label / Imprimir etiqueta LPN,,Passed,True,Failed,Failed,Passed,Failed,Failed,Passed,,,Failed,Failed,Failed,Failed,Failed,Passed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Passed,Failed,Failed,Passed,Passed,,,Failed,,Failed,Passed,Failed,Failed,Failed,Failed,Failed,,,,,,,,0,$1.5K-$2K,1.0
1550.0,2025-09-15 18:40:33,Liquidate,LPNPMDT1467511,[B0BHX2K5XL] Denon AVRX4800H,"All / Amazon Products / 4210 Audio Receivers, Amplifiers, and Preamplifiers",Liquidate - Cosmetic - NRC,2025-09-15 16:55:56,2025-09-19 15:03:47,2025-09-15 16:55:56,1550.0,Print LPN label / Imprimir etiqueta LPN,,Passed,True,Failed,Failed,Passed,Failed,Failed,Passed,,,Failed,Failed,Failed,Failed,Passed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,,,Failed,,Failed,Passed,Failed,Failed,Failed,Failed,Failed,,,,,,,,1,$1.5K-$2K,0.0
1642.0,2025-09-10 10:42:59,Sellable,LPNPMEP3429823,[B0B3LWS6SL] PMA1700NE,"All / Amazon Products / 4210 Audio Receivers, Amplifiers, and Preamplifiers",Sellable - Repaired - RPR,2025-09-09 12:18:46,2025-09-17 14:00:49,2025-09-09 12:18:46,1642.0,Print LPN label / Imprimir etiqueta LPN,,Passed,True,Failed,Failed,Passed,Failed,Failed,Passed,,,Failed,Failed,Failed,Failed,Failed,Passed,Failed,Failed,Passed,Failed,Passed,Failed,Failed,Passed,Failed,Failed,Failed,Passed,,,Failed,,Failed,Passed,Failed,Failed,Failed,Passed,Failed,,,,,,,,0,$1.5K-$2K,0.0
1169.96,2025-09-16 17:10:10,Sellable,LPNPMEP0345508,[B0C1T4W797] Breville BES881BSS1BNA1,All / Amazon Products / 4602 Espresso Machines,Sellable - Repaired - RPR,2025-09-12 12:40:12,2025-09-23 08:20:32,2025-09-12 12:40:12,1169.96,Print LPN label / Imprimir etiqueta LPN,,Passed,True,Failed,Failed,Passed,Failed,Failed,Passed,,,Failed,Failed,Failed,Failed,Failed,Passed,Failed,Failed,Passed,Failed,Failed,Failed,Failed,Passed,Failed,Failed,Failed,Passed,,,Failed,,Failed,Passed,Failed,Failed,Failed,Failed,Failed,,,,,,,,0,$1K-$1.5K,4.0
1880.0,2025-10-31 13:43:25,Liquidate,LPNPMEL2087614,[B0F1B8ZTFN] G615JPR-AS96,All / Amazon Products / 0209 Gaming Laptops,Liquidate - Advanced Fraud - Fake - Not Authentic - NRD,2025-10-28 10:51:51,2025-11-04 13:36:08,2025-10-28 10:51:52,1880.0,Print LPN Label / Imprimir etiqueta LPN,,Passed,True,Failed,,Passed,,Passed,Passed,Failed,Passed,Passed,,,,,,,,,,,,,,Passed,,,,,,,,,,,,,,,,,,,,,,1,$1.5K-$2K,3.0
1253.08,2025-09-19 15:53:10,Sellable,LPNPMEP6686269,[B0B7SL82BR] ,All / Amazon Products / 4506 Personal Blenders,Sellable - Repaired - RPR,2025-09-19 12:45:17,2025-09-26 10:09:48,2025-09-19 12:45:17,1253.08,Print LPN label / Imprimir etiqueta LPN,,Passed,True,Failed,Failed,Passed,Failed,Failed,Passed,,,Failed,Failed,Failed,Failed,Failed,Passed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Passed,Failed,Failed,Failed,Passed,,,Failed,,Failed,Passed,Failed,Failed,Failed,Failed,Failed,,,,,,,,0,$1K-$1.5K,0.0
1052.72,2025-09-12 07:49:58,Sellable,LPNPMDY8116993,[B08XTPLQHP] Simrad 000-14078-002,All / Amazon Products / 7001 Kayak Trolling Motor,Sellable - Repaired - RPR,2025-09-09 07:03:13,2025-09-19 09:16:43,2025-09-09 07:03:13,1052.72,Print LPN Label / Imprimir etiqueta LPN,,Passed,True,Failed,Failed,Passed,Failed,Failed,Passed,Passed,Failed,Failed,Failed,Failed,Failed,Failed,Passed,Failed,Failed,Failed,Failed,Passed,Failed,Failed,Passed,Failed,Passed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,,,,,,,,,,,,,,0,$1K-$1.5K,3.0
1003.0,2025-09-10 17:01:55,Sellable,LPNPMDY1847731,[B0BBYSLL3V] Denon AVRX3800H,"All / Amazon Products / 4210 Audio Receivers, Amplifiers, and Preamplifiers",Sellable - Repaired - RPR,2025-09-09 13:08:47,2025-09-19 08:09:56,2025-09-09 13:08:47,1003.0,Print LPN label / Imprimir etiqueta LPN,,Passed,True,Failed,Failed,Passed,Failed,Failed,Passed,,,Failed,Failed,Failed,Failed,Failed,Passed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Passed,Failed,Passed,Failed,Failed,,,Failed,,Failed,Passed,Failed,Failed,Failed,Failed,Failed,,,,,,,,0,$1K-$1.5K,1.0
1263.5,2025-09-12 16:18:58,Sellable,LPNPMEB2174509,[B0CWYJH3MQ] Bosch TPU60309,All / Amazon Products / 4602 Espresso Machines,Sellable - Repaired - RPR,2025-09-12 12:42:21,2025-09-22 08:42:41,2025-09-12 12:42:21,1263.5,Print LPN label / Imprimir etiqueta LPN,,Passed,True,Failed,Failed,Passed,Failed,Failed,Passed,,,Failed,Failed,Failed,Failed,Failed,Passed,Failed,Failed,Passed,Failed,Passed,Failed,Failed,Passed,Failed,Failed,Passed,Passed,,,Failed,,Failed,Passed,Failed,Failed,Failed,Passed,Failed,,,,,,,,0,$1K-$1.5K,0.0
1612.0,2025-09-09 12:28:56,Sellable,LPNPMEL2079877,[B0BHX2K5XL] Denon AVRX4800H,"All / Amazon Products / 4210 Audio Receivers, Amplifiers, and Preamplifiers",Sellable - Repaired - RPR,2025-09-09 07:12:49,2025-09-16 15:09:31,2025-09-09 07:12:49,1612.0,Print LPN label / Imprimir etiqueta LPN,,Passed,True,Failed,Failed,Passed,Failed,Failed,Passed,,,Failed,Failed,Failed,Failed,Failed,Passed,Failed,Failed,Failed,Failed,Failed,Failed,Failed,Passed,Failed,Passed,Failed,Failed,,,Failed,,Failed,Passed,Failed,Failed,Failed,Failed,Failed,,,,,,,,0,$1.5K-$2K,0.0
1448.99,2025-09-18 10:02:41,Sellable,LPNPMDY1836132,[B0C5RZ4CP2] Sony STR-AZ5000ES,"All / Amazon Products / 4210 Audio Receivers, Amplifiers, and Preamplifiers",Sellable - Repaired - RPR,2025-09-09 11:22:04,2025-09-25 10:41:11,2025-09-09 11:22:04,1448.99,Print LPN label / Imprimir etiqueta LPN,,Passed,True,Failed,Failed,Passed,Failed,Failed,Passed,,,Failed,Failed,Failed,Failed,Failed,Failed,Passed,Passed,Failed,Failed,Failed,Failed,Failed,Passed,Failed,Passed,Failed,Failed,,,Failed,,Failed,Passed,Failed,Failed,Failed,Failed,Passed,,,,,,,,0,$1K-$1.5K,8.0
1579.5,2025-09-15 13:58:06,Sellable,LPNPMEP9941567,[B0CWJ34129] Bosch TQU60307,All / Amazon Products / 4602 Espresso Machines,Sellable - Repaired - RPR,2025-09-15 07:09:03,2025-09-22 08:44:36,2025-09-15 07:09:03,1579.5,Print LPN label / Imprimir etiqueta LPN,,Passed,True,Failed,Failed,Passed,Failed,Failed,Passed,,,Failed,Failed,Failed,Failed,Failed,Passed,Failed,Failed,Passed,Failed,Passed,Failed,Failed,Passed,Failed,Failed,Failed,Passed,,,Failed,,Failed,Passed,Failed,Failed,Failed,Passed,Failed,,,,,,,,0,$1.5K-$2K,0.0
